Zipcode,Place Name,State,County,Lat,Lon,
49 28630,Granite Falls,NC,Caldwell,35.7965,-81.430,
46 45211,Cincinnati,OH,Hamilton,39.1524,-84.596,
42 13849,Unadilla,NY,Otsego,42.3252,-75.336,
43 19941,Ellendale,DE,Sussex,38.8057,-75.405,
42 58078,West Fargo,ND,Cass,46.8907,-96.925,
38 78041,Laredo,TX,Webb,27.5569,-99.490,
37 67554,Lyons,KS,Rice,38.3349,-98.183,
42 26062,Weirton,WV,Hancock,40.4137,-80.568,
43 61019,Davis,IL,Stephenson,42.4422,-89.406,
44 32560,Gonzalez,FL,Escambia,30.5818,-87.292,
41 46393,Wheeler,IN,Porter,41.5116,-87.179,
48 36065,Pine Level,AL,Montgomery,32.0726,-86.060,
40 77994,Westhoff,TX,DeWitt,29.1792,-97.4,
46 17750,Mackeyville,PA,Clinton,41.0325,-77.495,
62 70831,Baton Rouge,LA,East Baton Rouge Parish,30.5159,-91.080,
45 48787,Frankenmuth,MI,Saginaw,43.335,-83.749,
47 12136,Old Chatham,NY,Columbia,42.4357,-73.554,
44 57361,Marty,SD,Charles Mix,43.0196,-98.446,
41 77212,Houston,TX,Harris,29.7633,-95.363,
44 92227,Brawley,CA,Imperial,32.9792,-115.529,
52 78335,Aransas Pass,TX,San Patricio,27.9125,-97.188,
46 48190,Whittaker,MI,Washtenaw,42.1244,-83.594,
46 84062,Pleasant Grove,UT,Utah,40.372,-111.733,
41 72722,Decatur,AR,Benton,36.3347,-94.453,
49 33947,Rotonda West,FL,Charlotte,26.8842,-82.269,
40 40351,Morehead,KY,Rowan,38.199,-83.443,
44 56335,Greenwald,MN,Stearns,45.5971,-94.851,
39 25562,Shoals,WV,Wayne,38.3432,-82.490,
45 34436,Floral City,FL,Citrus,28.7304,-82.307,
38 7114,Newark,NJ,Essex,40.7082,-74.189,
43 31730,Camilla,GA,Mitchell,31.2199,-84.229,
52 40061,Saint Catharine,KY,Washington,37.774,-85.201,
45 16840,Hawk Run,PA,Clearfield,40.923,-78.203,
43 6330,Baltic,CT,New London,41.6263,-72.077,
43 58771,Plaza,ND,Mountrail,48.0242,-101.964,
45 43310,Belle Center,OH,Logan,40.5024,-83.768,
42 50612,Buckingham,IA,Tama,42.2552,-92.409,
41 61417,Berwick,IL,Warren,40.7799,-90.505,
46 28759,Mills River,NC,Buncombe,35.3906,-82.56,
50 37601,Johnson City,TN,Washington,36.3339,-82.340,
46 54839,Grand View,WI,Bayfield,46.3577,-91.107,
44 10103,New York,NY,New York,40.7603,-73.976,
55 93150,Santa Barbara,CA,Santa Barbara,34.4208,-119.698,
46 62651,Jacksonville,IL,Morgan,39.6983,-90.261,
63 22402,Fredericksburg,VA,Fredericksburg (city),38.2996,-77.489,
45 43553,Pettisville,OH,Fulton,41.5306,-84.229,
42 69339,Crawford,NE,Dawes,42.6758,-103.405,
43 79953,El Paso,TX,El Paso,31.7587,-106.486,
46 1070,Plainfield,MA,Hampshire,42.5144,-72.918,
50 10805,New Rochelle,NY,Westchester,40.9002,-73.78,
45 81046,Hoehne,CO,Las Animas,37.2796,-104.358,
60 99821,Auke Bay,AK,Juneau City and Borough,58.4494,-134.700,
60 99518,Anchorage,AK,Anchorage Municipality,61.1549,-149.886,
41 58068,Sheldon,ND,Ransom,46.5548,-97.454,
44 4061,North Waterboro,ME,York,43.64,-70.729,
50 91118,San Marino,CA,Los Angeles,34.1214,-118.106,
49 26056,New Manchester,WV,Hancock,40.5315,-80.580,
44 76010,Arlington,TX,Tarrant,32.7204,-97.082,
39 58036,Gardner,ND,Cass,47.1252,-96.990,
44 75057,Lewisville,TX,Denton,33.0532,-96.999,
47 61635,East Peoria,IL,Tazewell,40.6661,-89.580,
37 83703,Boise,ID,Ada,43.6601,-116.252,
48 66214,Overland Park,KS,Johnson,38.9649,-94.720,
40 52654,Wayland,IA,Henry,41.1449,-91.658,
42 12555,Newburgh,NY,Orange,41.5034,-74.010,
39 14031,Clarence,NY,Erie,42.981,-78.616,
34 3588,Milan,NH,Coos,44.587,-71.18,
43 89134,Las Vegas,NV,Clark,36.2092,-115.294,
42 15327,Dilliner,PA,Greene,39.7555,-79.977,
43 28508,Albertson,NC,Duplin,35.1176,-77.851,
41 98359,Olalla,WA,Kitsap,47.4241,-122.574,
44 42463,Wheatcroft,KY,Webster,37.488,-87.866,
40 48504,Flint,MI,Genesee,43.0573,-83.749,
48 92304,Amboy,CA,San Bernardino,34.5578,-115.744,
41 48426,Decker,MI,Sanilac,43.4775,-83.063,
44 8091,West Berlin,NJ,Camden,39.8051,-74.925,
42 7440,Pequannock,NJ,Morris,40.9473,-74.29,
42 93031,Oxnard,CA,Ventura,34.0324,-119.134,
48 19886,Wilmington,DE,New Castle,39.7459,-75.546,
40 21540,Luke,MD,Allegany,39.4774,-79.059,
38 28666,Icard,NC,Burke,35.7274,-81.470,
42 2720,Fall River,MA,Bristol,41.7182,-71.1,
42 64645,Harris,MO,Sullivan,40.3075,-93.350,
48 1560,South Grafton,MA,Worcester,42.176,-71.692,
46 81212,Canon City,CO,Fremont,38.4451,-105.217,
41 84729,Glendale,UT,Kane,37.3219,-112.603,
44 78204,San Antonio,TX,Bexar,29.4059,-98.507,
43 15050,Hookstown,PA,Beaver,40.5622,-80.438,
58 99802,Juneau,AK,Juneau City and Borough,58.3019,-134.419,
41 35601,Decatur,AL,Morgan,34.5896,-86.988,
49 12455,Margaretville,NY,Delaware,42.1852,-74.617,
52 91495,Sherman Oaks,CA,Los Angeles,34.1511,-118.449,
52 93254,New Cuyama,CA,Santa Barbara,34.9967,-119.823,
59 24986,White Sulphur Springs,WV,Greenbrier,37.7827,-80.312,
44 61545,Lowpoint,IL,Woodford,40.8793,-89.370,
43 30079,Scottdale,GA,DeKalb,33.7934,-84.258,
46 59743,Melrose,MT,Silver Bow,45.6319,-112.684,
42 60491,Homer Glen,IL,Will,41.6028,-87.959,
42 56316,Brooten,MN,Stearns,45.5011,-95.124,
40 99704,Clear,AK,Denali,64.2966,-149.160,
47 13834,Portlandville,NY,Otsego,42.5304,-74.967,
50 79512,Colorado City,TX,Mitchell,32.3987,-100.860,
42 4853,North Haven,ME,Knox,44.1436,-68.866,
47 16372,Clintonville,PA,Venango,41.2002,-79.873,
43 1054,Leverett,MA,Franklin,42.4682,-72.499,
43 94999,Petaluma,CA,Sonoma,38.2675,-122.658,
47 91007,Arcadia,CA,Los Angeles,34.1243,-118.051,
43 22728,Midland,VA,Fauquier,38.5671,-77.712,
38 25270,Reedy,WV,Roane,38.8889,-81.439,
48 73195,Oklahoma City,OK,Oklahoma,35.474,-97.522,
45 63349,Hawk Point,MO,Lincoln,38.9766,-91.121,
37 40982,Scalf,KY,Knox,36.9327,-83.690,
40 50622,Denver,IA,Bremer,42.6731,-92.341,
45 64646,Humphreys,MO,Sullivan,40.1144,-93.301,
43 47630,Newburgh,IN,Warrick,37.9637,-87.393,
41 62009,Benld,IL,Macoupin,39.0939,-89.803,
41 2341,Hanson,MA,Plymouth,42.0616,-70.865,
44 78206,San Antonio,TX,Bexar,29.4375,-98.461,
46 48353,Hartland,MI,Livingston,42.6356,-83.714,
38 27237,Cumnock,NC,Lee,35.4676,-79.165,
47 82082,Pine Bluffs,WY,Laramie,41.1788,-104.066,
49 15635,Hannastown,PA,Westmoreland,40.352,-79.497,
39 89519,Reno,NV,Washoe,39.4814,-119.859,
50 72301,West Memphis,AR,Crittenden,35.1484,-90.177,
43 70743,Hester,LA,St. James,30.0206,-90.781,
40 78073,Von Ormy,TX,Bexar,29.275,-98.667,
45 27411,Greensboro,NC,Guilford,36.0726,-79.79,
47 5736,Center Rutland,VT,Rutland,43.6023,-73.01,
45 20118,Middleburg,VA,Loudoun,39.0075,-77.765,
43 16650,Hopewell,PA,Bedford,40.1192,-78.312,
42 1754,Maynard,MA,Middlesex,42.4321,-71.45,
42 50106,Gilman,IA,Marshall,41.9012,-92.810,
43 85396,Buckeye,AZ,Maricopa,33.468,-112.478,
47 50565,Marathon,IA,Buena Vista,42.8612,-94.983,
48 91102,Pasadena,CA,Los Angeles,34.1478,-118.144,
41 16322,Endeavor,PA,Forest,41.5895,-79.38,
43 74333,Bluejacket,OK,Craig,36.7975,-95.101,
51 19525,Gilbertsville,PA,Montgomery,40.3059,-75.595,
45 70721,Carville,LA,Iberville,30.2184,-91.092,
43 75032,Rockwall,TX,Rockwall,32.886,-96.409,
45 33622,Tampa,FL,Hillsborough,27.9475,-82.458,
36 58029,Erie,ND,Cass,47.1128,-97.384,
40 57334,Ethan,SD,Davison,43.5478,-97.988,
46 32608,Gainesville,FL,Alachua,29.6132,-82.387,
37 24265,Keokee,VA,Lee,36.8239,-82.977,
42 49034,Climax,MI,Kalamazoo,42.234,-85.323,
39 60637,Chicago,IL,Cook,41.7813,-87.605,
48 46619,South Bend,IN,St. Joseph,41.6674,-86.315,
38 14273,Buffalo,NY,Erie,42.755,-78.784,
49 21851,Pocomoke City,MD,Worcester,38.0714,-75.55,
41 29574,Mullins,SC,Marion,34.2044,-79.254,
44 65692,Koshkonong,MO,Oregon,36.6056,-91.630,
52 70006,Metairie,LA,Jefferson Parish,30.0129,-90.191,
36 4862,Union,ME,Knox,44.2619,-69.277,
40 24330,Fries,VA,Grayson,36.7247,-81.004,
41 33905,Fort Myers,FL,Lee,26.6693,-81.760,
36 68409,Murray,NE,Cass,40.92,-95.922,
40 56093,Waseca,MN,Waseca,44.0834,-93.510,
36 36082,Troy,AL,Pike,31.8028,-85.954,
39 58051,Kindred,ND,Cass,46.6543,-97.004,
40 78747,Austin,TX,Travis,30.1204,-97.743,
41 74960,Stilwell,OK,Adair,35.8107,-94.631,
40 39210,Jackson,MS,Hinds,32.3218,-90.177,
42 79027,Dimmitt,TX,Castro,34.5341,-102.304,
44 17522,Ephrata,PA,Lancaster,40.1756,-76.182,
48 48655,Saint Charles,MI,Saginaw,43.2863,-84.159,
39 19511,Bowers,PA,Berks,40.4821,-75.743,
47 18827,Lanesboro,PA,Susquehanna,41.957,-75.584,
51 6028,East Windsor Hill,CT,Hartford,41.8592,-72.60,
49 85120,Apache Junction,AZ,Pinal,33.3931,-111.576,
47 17765,Roaring Branch,PA,Tioga,41.5692,-76.942,
37 41723,Busy,KY,Perry,37.2632,-83.300,
41 74830,Bowlegs,OK,Seminole,35.1462,-96.6,
42 66961,Norway,KS,Republic,39.8279,-97.650,
50 67756,Saint Francis,KS,Cheyenne,39.6804,-101.909,
40 55006,Braham,MN,Isanti,45.7175,-93.203,
47 8882,South River,NJ,Middlesex,40.4444,-74.380,
44 62862,Mill Shoals,IL,White,38.2447,-88.333,
47 15272,Pittsburgh,PA,Allegheny,40.4344,-80.024,
45 73503,Fort Sill,OK,Comanche,34.6595,-98.400,
44 18507,Moosic,PA,Lackawanna,41.3554,-75.680,
39 60668,Chicago,IL,Cook,41.8119,-87.687,
42 85283,Tempe,AZ,Maricopa,33.3665,-111.931,
43 8007,Barrington,NJ,Camden,39.8651,-75.056,
39 35748,Gurley,AL,Madison,34.714,-86.39,
45 93614,Coarsegold,CA,Madera,37.2214,-119.745,
38 75563,Linden,TX,Cass,33.0048,-94.360,
42 14694,Rochester,NY,Monroe,43.286,-77.684,
48 14742,Greenhurst,NY,Chautauqua,42.1205,-79.309,
47 17934,Gilberton,PA,Schuylkill,40.7986,-76.215,
51 13475,Van Hornesville,NY,Herkimer,42.8951,-74.827,
50 80907,Colorado Springs,CO,El Paso,38.876,-104.81,
43 32160,Lake Geneva,FL,Clay,29.7683,-81.990,
44 40511,Lexington,KY,Fayette,38.0932,-84.500,
44 6878,Riverside,CT,Fairfield,41.038,-73.581,
41 61936,La Place,IL,Piatt,39.7983,-88.727,
39 55979,Utica,MN,Winona,43.9587,-91.941,
38 41564,Sidney,KY,Pike,37.6076,-82.364,
47 65244,Clifton Hill,MO,Randolph,39.426,-92.667,
45 39352,Porterville,MS,Kemper,32.6368,-88.498,
47 11951,Mastic Beach,NY,Suffolk,40.7657,-72.853,
58 20090,Washington,DC,District of Columbia,38.8933,-77.014,
42 94973,Woodacre,CA,Marin,38.0069,-122.638,
46 22973,Stanardsville,VA,Greene,38.3121,-78.48,
43 4411,Bradley,ME,Penobscot,44.9015,-68.626,
40 77831,Bedias,TX,Grimes,30.7065,-95.954,
47 19896,Wilmington,DE,New Castle,39.5645,-75.59,
40 36615,Mobile,AL,Mobile,30.6411,-88.062,
45 16672,Riddlesburg,PA,Bedford,40.162,-78.254,
45 27427,Greensboro,NC,Guilford,36.0726,-79.79,
41 76665,Meridian,TX,Bosque,31.929,-97.644,
39 14215,Buffalo,NY,Erie,42.9335,-78.811,
58 20224,Washington,DC,District of Columbia,38.8933,-77.014,
40 13034,Cayuga,NY,Cayuga,42.9142,-76.702,
45 65809,Springfield,MO,Greene,37.1852,-93.205,
47 36529,Deer Park,AL,Washington,31.2168,-88.317,
50 17949,Mahanoy Plane,PA,Schuylkill,40.794,-76.243,
49 59069,Reed Point,MT,Stillwater,45.7439,-109.522,
39 98166,Seattle,WA,King,47.4511,-122.35,
45 66834,Alta Vista,KS,Wabaunsee,38.8636,-96.4,
48 12430,Fleischmanns,NY,Delaware,42.1772,-74.547,
47 92152,San Diego,CA,San Diego,32.7153,-117.157,
48 7031,North Arlington,NJ,Bergen,40.7898,-74.134,
49 73179,Oklahoma City,OK,Oklahoma,35.4242,-97.654,
42 61350,Ottawa,IL,La Salle,41.3526,-88.841,
48 87731,Montezuma,NM,San Miguel,35.6523,-105.276,
43 37304,Bakewell,TN,Hamilton,35.3452,-85.13,
40 38132,Memphis,TN,Shelby,35.072,-89.988,
45 11730,East Islip,NY,Suffolk,40.7282,-73.180,
40 16920,Elkland,PA,Tioga,41.9882,-77.313,
44 10173,New York,NY,New York,40.7543,-73.979,
48 91201,Glendale,CA,Los Angeles,34.1716,-118.289,
39 93512,Benton,CA,Mono,37.8926,-118.564,
40 4924,Canaan,ME,Somerset,44.745,-69.549,
37 16407,Corry,PA,Erie,41.9226,-79.656,
47 92694,Ladera Ranch,CA,Orange,33.5472,-117.623,
43 55939,Harmony,MN,Fillmore,43.5663,-92.014,
47 62703,Springfield,IL,Sangamon,39.7622,-89.627,
42 50981,Des Moines,IA,Polk,41.6727,-93.572,
41 58856,Zahl,ND,Williams,48.5787,-103.659,
46 55413,Minneapolis,MN,Hennepin,44.998,-93.255,
41 30369,Atlanta,GA,Fulton,33.8444,-84.474,
45 28810,Asheville,NC,Buncombe,35.6203,-82.528,
44 17518,Drumore,PA,Lancaster,39.8183,-76.249,
43 67468,Morganville,KS,Clay,39.4607,-97.246,
46 43738,Fultonham,OH,Muskingum,39.8555,-82.137,
50 70063,Kenner,LA,Jefferson Parish,29.9941,-90.241,
49 39647,Mc Call Creek,MS,Franklin,31.4908,-90.783,
41 47612,Cynthiana,IN,Posey,38.193,-87.699,
37 96779,Paia,HI,Maui,20.9154,-156.380,
41 26726,Keyser,WV,Mineral,39.4527,-78.892,
45 53060,Newburg,WI,Washington,43.4338,-88.062,
38 60946,Kempton,IL,Ford,40.9126,-88.20,
46 67454,Kanopolis,KS,Ellsworth,38.7091,-98.157,
38 43413,Cygnet,OH,Wood,41.2401,-83.643,
58 20427,Washington,DC,District of Columbia,38.9021,-77.047,
43 81124,Capulin,CO,Conejos,37.2839,-106.111,
41 73754,Lahoma,OK,Garfield,36.385,-98.072,
43 79250,Petersburg,TX,Hale,33.8768,-101.604,
40 64784,Sheldon,MO,Vernon,37.684,-94.254,
42 37066,Gallatin,TN,Sumner,36.3834,-86.451,
41 35183,Weogufka,AL,Coosa,33.0238,-86.304,
42 64780,Rockville,MO,Bates,38.0766,-94.129,
43 79906,El Paso,TX,El Paso,31.8092,-106.424,
40 98154,Seattle,WA,King,47.6062,-122.332,
41 62375,Timewell,IL,Brown,40.0117,-90.866,
37 65766,Udall,MO,Ozark,36.544,-92.258,
49 15671,New Derry,PA,Westmoreland,40.3494,-79.322,
44 3743,Claremont,NH,Sullivan,43.3679,-72.342,
45 54484,Stratford,WI,Marathon,44.7899,-90.058,
74 94151,San Francisco,CA,City and County of San Francisco,37.7749,-122.419,
42 12583,Tivoli,NY,Dutchess,42.0579,-73.902,
45 36556,Malcolm,AL,Washington,31.1913,-88.007,
42 40077,Westport,KY,Oldham,38.4921,-85.452,
42 48418,Byron,MI,Shiawassee,42.8059,-83.97,
46 19026,Drexel Hill,PA,Delaware,39.9503,-75.30,
45 33471,Moore Haven,FL,Glades,26.8327,-81.218,
43 51442,Denison,IA,Crawford,42.0196,-95.363,
51 19018,Clifton Heights,PA,Delaware,39.9218,-75.287,
42 37357,Morrison,TN,Warren,35.6029,-85.919,
52 21239,Baltimore,MD,Baltimore (city),39.361,-76.589,
41 32897,Orlando,FL,Orange,28.5383,-81.379,
50 53079,Saint Cloud,WI,Fond du Lac,43.8074,-88.184,
39 74643,Lamont,OK,Grant,36.6939,-97.560,
46 67026,Clearwater,KS,Sedgwick,37.5076,-97.508,
42 30110,Bremen,GA,Haralson,33.7309,-85.128,
47 62765,Springfield,IL,Sangamon,39.8017,-89.643,
47 13646,Hammond,NY,St. Lawrence,44.4502,-75.672,
41 27932,Edenton,NC,Chowan,36.0908,-76.622,
38 73544,Gould,OK,Harmon,34.665,-99.784,
47 23482,Wardtown,VA,Northampton,37.5349,-75.876,
54 20913,Takoma Park,MD,Prince George's,38.9779,-77.007,
58 20525,Washington,DC,District of Columbia,38.8933,-77.014,
43 62536,Glenarm,IL,Sangamon,39.6327,-89.658,
42 44804,Arcadia,OH,Hancock,41.1116,-83.501,
38 50002,Adair,IA,Adair,41.5137,-94.644,
37 25625,Holden,WV,Logan,37.83,-82.058,
46 64002,Lees Summit,MO,Jackson,38.9285,-94.398,
41 25252,Le Roy,WV,Jackson,38.8888,-81.532,
39 17331,Hanover,PA,York,39.7943,-76.981,
42 61074,Savanna,IL,Carroll,42.0956,-90.140,
44 38502,Cookeville,TN,Putnam,36.1628,-85.501,
41 64766,Milford,MO,Barton,37.5848,-94.157,
44 52572,Moulton,IA,Appanoose,40.6866,-92.683,
45 60473,South Holland,IL,Cook,41.5979,-87.593,
42 85341,Lukeville,AZ,Pima,31.8737,-112.784,
42 49237,Concord,MI,Jackson,42.1875,-84.652,
44 76832,Cherokee,TX,San Saba,30.9806,-98.663,
44 3077,Raymond,NH,Rockingham,43.0325,-71.191,
47 55013,Chisago City,MN,Chisago,45.3611,-92.892,
43 29112,North,SC,Orangeburg,33.6211,-81.060,
46 44047,Jefferson,OH,Ashtabula,41.7335,-80.756,
40 48088,Warren,MI,Macomb,42.5164,-82.983,
50 30109,Bowdon Junction,GA,Carroll,33.6534,-85.136,
38 79770,Orla,TX,Reeves,31.864,-103.929,
43 33019,Hollywood,FL,Broward,26.007,-80.121,
43 72080,Jerusalem,AR,Conway,35.5699,-92.825,
38 38551,Celina,TN,Clay,36.5475,-85.496,
39 25033,Buffalo,WV,Putnam,38.6092,-81.9,
40 8611,Trenton,NJ,Mercer,40.1967,-74.741,
55 93103,Santa Barbara,CA,Santa Barbara,34.4291,-119.683,
45 54623,Coon Valley,WI,Vernon,43.7218,-91.014,
38 74158,Tulsa,OK,Tulsa,36.1398,-96.029,
48 69348,Hemingford,NE,Box Butte,42.3312,-103.064,
43 62912,Buncombe,IL,Johnson,37.4637,-88.980,
41 52340,Tiffin,IA,Johnson,41.7018,-91.677,
39 49304,Baldwin,MI,Lake,43.8894,-85.881,
40 53532,Deforest,WI,Dane,43.2478,-89.343,
40 3220,Belmont,NH,Belknap,43.4512,-71.48,
46 23947,Keysville,VA,Charlotte,37.0411,-78.469,
45 88062,Silver City,NM,Grant,32.7282,-108.137,
49 49032,Centreville,MI,St. Joseph,41.9217,-85.496,
48 98284,Sedro Woolley,WA,Skagit,48.5274,-122.232,
44 50520,Bradgate,IA,Humboldt,42.7794,-94.400,
39 46743,Harlan,IN,Allen,41.2285,-84.838,
46 41093,Wallingford,KY,Fleming,38.3374,-83.562,
40 78505,Mcallen,TX,Hidalgo,26.2034,-98.2,
38 24716,Bud,WV,Wyoming,37.5376,-81.379,
43 5341,East Dover,VT,Windham,42.9505,-72.78,
50 92647,Huntington Beach,CA,Orange,33.721,-118.003,
45 37215,Nashville,TN,Davidson,36.0986,-86.821,
44 33022,Hollywood,FL,Broward,26.0134,-80.144,
42 76872,Rochelle,TX,McCulloch,31.3,-99.157,
42 15549,Listie,PA,Somerset,40.0208,-79.012,
45 12086,Hagaman,NY,Montgomery,42.9695,-74.155,
51 20918,Silver Spring,MD,Montgomery,38.9907,-77.026,
41 98431,Tacoma,WA,Pierce,47.2529,-122.444,
44 46542,Milford,IN,Kosciusko,41.4011,-85.855,
49 98365,Port Ludlow,WA,Jefferson,47.9222,-122.689,
44 8053,Marlton,NJ,Burlington,39.8845,-74.906,
50 16048,North Washington,PA,Butler,41.0472,-79.808,
39 85720,Tucson,AZ,Pima,32.2217,-110.926,
40 28585,Trenton,NC,Jones,35.0745,-77.459,
40 83320,Carey,ID,Blaine,43.2744,-113.892,
49 82514,Fort Washakie,WY,Fremont,43.0048,-108.896,
44 2801,Adamsville,RI,Newport,41.5301,-71.284,
44 61847,Gifford,IL,Champaign,40.3028,-88.031,
41 11102,Astoria,NY,Queens,40.7706,-73.926,
53 99773,Shungnak,AK,Northwest Arctic,66.8881,-157.136,
40 45152,Morrow,OH,Warren,39.3476,-84.118,
43 52309,Monmouth,IA,Jackson,42.0772,-90.878,
40 51450,Lake View,IA,Sac,42.3154,-95.048,
50 88008,Santa Teresa,NM,Doña Ana,31.8394,-106.682,
41 11950,Mastic,NY,Suffolk,40.8064,-72.856,
39 44709,Canton,OH,Stark,40.8423,-81.386,
43 64157,Kansas City,MO,Clay,39.2767,-94.459,
46 49534,Grand Rapids,MI,Ottawa,43.0141,-85.754,
46 13811,Newark Valley,NY,Tioga,42.2281,-76.162,
40 34116,Naples,FL,Collier,26.1873,-81.71,
42 36728,Catherine,AL,Wilcox,32.182,-87.483,
48 93118,Goleta,CA,Santa Barbara,34.4358,-119.827,
44 98340,Hansville,WA,Kitsap,47.9061,-122.565,
46 33762,Clearwater,FL,Pinellas,27.8942,-82.674,
46 91334,Pacoima,CA,Los Angeles,34.2625,-118.42,
40 24217,Bee,VA,Dickenson,37.1014,-82.185,
40 50243,Sheldahl,IA,Polk,41.8571,-93.697,
38 74135,Tulsa,OK,Tulsa,36.0976,-95.922,
41 31641,Naylor,GA,Lowndes,30.8985,-83.122,
49 12922,Childwold,NY,St. Lawrence,44.2867,-74.675,
41 58254,Mcville,ND,Nelson,47.7639,-98.177,
44 78233,San Antonio,TX,Bexar,29.5563,-98.364,
39 96766,Lihue,HI,Kauai,21.9816,-159.368,
38 52312,Morley,IA,Jones,42.006,-91.245,
45 12017,Austerlitz,NY,Columbia,42.3223,-73.45,
40 61560,Putnam,IL,Putnam,41.1949,-89.440,
41 93718,Fresno,CA,Fresno,36.7464,-119.639,
59 93453,Santa Margarita,CA,San Luis Obispo,35.3584,-120.259,
41 87820,Aragon,NM,Catron,33.8859,-108.546,
47 35232,Birmingham,AL,Jefferson,33.5446,-86.929,
45 93610,Chowchilla,CA,Madera,37.1014,-120.269,
49 71201,Monroe,LA,Ouachita Parish,32.5286,-92.106,
46 48439,Grand Blanc,MI,Genesee,42.9282,-83.626,
47 92078,San Marcos,CA,San Diego,33.1193,-117.18,
36 16563,Erie,PA,Erie,42.1192,-79.986,
45 72104,Malvern,AR,Hot Spring,34.3557,-92.829,
39 22545,Ruby,VA,Stafford,38.5086,-77.54,
41 80750,Snyder,CO,Morgan,40.3307,-103.597,
50 98222,Blakely Island,WA,San Juan,48.5618,-122.81,
40 71247,Hodge,LA,Jackson,32.2768,-92.723,
46 52166,Saint Lucas,IA,Fayette,43.0664,-91.933,
40 45363,Russia,OH,Shelby,40.2341,-84.412,
39 58368,Rugby,ND,Pierce,48.2545,-99.989,
43 6412,Chester,CT,Middlesex,41.4049,-72.464,
35 89513,Reno,NV,Washoe,39.53,-119.8,
45 17105,Harrisburg,PA,Dauphin,40.2785,-76.875,
47 44678,Somerdale,OH,Tuscarawas,40.5649,-81.352,
55 63169,Saint Louis,MO,St. Louis (city),38.6273,-90.197,
43 81043,Hartman,CO,Prowers,38.1195,-102.216,
52 5471,Montgomery Center,VT,Franklin,44.8781,-72.602,
47 91396,Winnetka,CA,Los Angeles,34.2133,-118.57,
44 81055,La Veta,CO,Huerfano,37.5117,-105.057,
43 89148,Las Vegas,NV,Clark,36.0588,-115.310,
40 48226,Detroit,MI,Wayne,42.3333,-83.048,
44 50653,Marble Rock,IA,Floyd,42.9645,-92.891,
51 92375,Redlands,CA,San Bernardino,34.0556,-117.182,
40 48465,Palms,MI,Sanilac,43.6257,-82.701,
41 58475,Pettibone,ND,Kidder,47.12,-99.527,
43 83355,Wendell,ID,Gooding,42.7579,-114.715,
43 88901,The Lakes,NV,Clark,36.3225,-114.819,
39 75459,Howe,TX,Grayson,33.5311,-96.677,
51 22511,Lottsburg,VA,Northumberland,37.9792,-76.501,
46 97024,Fairview,OR,Multnomah,45.5473,-122.441,
46 61956,Villa Grove,IL,Douglas,39.8687,-88.161,
39 41557,Raccoon,KY,Pike,37.4935,-82.422,
40 98538,Curtis,WA,Lewis,46.4956,-123.146,
42 26241,Elkins,WV,Randolph,38.9253,-79.847,
41 80223,Denver,CO,Denver,39.7002,-105.002,
52 19092,Philadelphia,PA,Philadelphia,40.0018,-75.117,
42 58704,Minot Afb,ND,Ward,48.4232,-101.316,
39 43510,Colton,OH,Henry,41.4199,-84.013,
39 84201,Ogden,UT,Weber,41.2443,-112.007,
38 17333,Hanover,PA,York,39.8007,-76.98,
43 28765,Penland,NC,Mitchell,35.9219,-82.110,
46 45207,Cincinnati,OH,Hamilton,39.1397,-84.470,
44 54026,Star Prairie,WI,Polk,45.2013,-92.551,
40 47512,Bicknell,IN,Knox,38.7727,-87.313,
42 54305,Green Bay,WI,Brown,44.4601,-88.007,
48 92260,Palm Desert,CA,Riverside,33.7225,-116.37,
40 67132,Rosalia,KS,Butler,37.796,-96.648,
44 35097,Locust Fork,AL,Blount,33.905,-86.626,
45 30117,Carrollton,GA,Carroll,33.5798,-85.081,
41 98908,Yakima,WA,Yakima,46.6165,-120.709,
43 79189,Amarillo,TX,Potter,35.4015,-101.895,
48 78613,Cedar Park,TX,Williamson,30.5052,-97.820,
42 7460,Stockholm,NJ,Sussex,41.0992,-74.528,
48 45309,Brookville,OH,Montgomery,39.8414,-84.416,
45 54540,Land O Lakes,WI,Vilas,46.1563,-89.321,
39 75571,Omaha,TX,Morris,33.1808,-94.763,
42 48601,Saginaw,MI,Saginaw,43.4047,-83.915,
44 14425,Farmington,NY,Ontario,42.958,-77.308,
45 97341,Depoe Bay,OR,Lincoln,44.8322,-124.050,
44 28323,Bunnlevel,NC,Harnett,35.3119,-78.840,
45 32744,Lake Helen,FL,Volusia,28.9806,-81.233,
44 13901,Binghamton,NY,Broome,42.1463,-75.886,
42 48605,Saginaw,MI,Saginaw,43.4588,-84.051,
42 42743,Greensburg,KY,Green,37.243,-85.523,
38 50212,Ogden,IA,Boone,42.0351,-94.006,
41 58579,Wilton,ND,McLean,47.1709,-100.794,
43 32465,Wewahitchka,FL,Gulf,30.0933,-85.204,
40 25208,Wharton,WV,Boone,37.9034,-81.677,
51 90063,Los Angeles,CA,Los Angeles,34.0451,-118.185,
50 90806,Long Beach,CA,Los Angeles,33.8045,-118.187,
41 84022,Dugway,UT,Tooele,40.2708,-112.689,
45 34135,Bonita Springs,FL,Lee,26.3771,-81.733,
47 29434,Cordesville,SC,Berkeley,33.1362,-79.882,
44 93306,Bakersfield,CA,Kern,35.3867,-118.939,
47 46055,Mccordsville,IN,Hancock,39.9081,-85.922,
